formatted_date,open,high,low,close,adjclose,volume
2020-01-15,118.83999633789062,120.44000244140625,118.52999877929688,119.04000091552734,119.04000091552734,654100
2020-01-14,118.75,119.7699966430664,118.38999938964844,118.98999786376953,118.98999786376953,613800
2020-01-13,118.79000091552734,119.33000183105469,117.7300033569336,118.5,118.5,566800
2020-01-10,119.41999816894531,120.11000061035156,118.79000091552734,119.08000183105469,119.08000183105469,558600
2020-01-09,119.37000274658203,120.12999725341797,118.5,119.02999877929688,119.02999877929688,1058500
2020-01-08,117.7699966430664,119.41000366210938,117.29000091552734,118.76000213623047,118.76000213623047,652300
2020-01-07,114.8499984741211,117.86000061035156,113.98999786376953,117.6500015258789,117.6500015258789,614500
2020-01-06,111.22000122070312,116.19999694824219,111.22000122070312,115.0,115.0,928700
2020-01-03,115.8499984741211,117.20999908447266,115.8499984741211,117.02999877929688,117.02999877929688,535200
2020-01-02,117.9000015258789,117.98999786376953,116.44000244140625,117.5199966430664,117.5199966430664,623100
2019-12-31,116.33000183105469,117.19999694824219,115.73999786376953,116.77999877929688,116.77999877929688,448200
2019-12-30,116.63999938964844,116.97000122070312,114.38999938964844,116.58000183105469,116.58000183105469,295600
2019-12-27,116.75,117.11000061035156,116.29000091552734,116.68000030517578,116.68000030517578,333500
2019-12-26,116.94999694824219,117.12999725341797,115.91000366210938,116.75,116.75,252800
2019-12-24,116.37000274658203,117.01000213623047,115.87000274658203,116.55999755859375,116.55999755859375,164100
2019-12-23,117.37999725341797,117.37999725341797,115.80000305175781,116.38999938964844,116.38999938964844,623800
2019-12-20,116.0999984741211,117.19000244140625,114.9800033569336,116.72000122070312,116.72000122070312,3995000
2019-12-19,115.58000183105469,116.11000061035156,114.94999694824219,115.5199966430664,115.5199966430664,741300
2019-12-18,114.52999877929688,115.69999694824219,113.55999755859375,115.5199966430664,115.5199966430664,751300
2019-12-17,114.7300033569336,115.4800033569336,112.5,114.5999984741211,114.5999984741211,1024800
2019-12-16,112.95999908447266,114.6500015258789,112.44999694824219,114.48999786376953,114.48999786376953,1377800
2019-12-13,112.66999816894531,115.91999816894531,112.2300033569336,113.0,113.0,826100
2019-12-12,111.4000015258789,113.29000091552734,110.80999755859375,112.44999694824219,112.44999694824219,1581400
2019-12-11,113.05999755859375,113.7300033569336,111.38999938964844,111.38999938964844,111.38999938964844,1019200
2019-12-10,114.58999633789062,114.58999633789062,112.73999786376953,112.97000122070312,112.97000122070312,571900
2019-12-09,115.0,115.41999816894531,114.25,114.48999786376953,114.48999786376953,653000
2019-12-06,114.16999816894531,115.88999938964844,114.0199966430664,114.44999694824219,114.44999694824219,529100
2019-12-05,112.20999908447266,113.5199966430664,111.69000244140625,113.45999908447266,113.45999908447266,980700
